participant_id,task,input_type,input_value,timestamp,task_completion_time_in_ms
15,A,button_clicked,+,2021-05-23 21:42:33.886519,
15,A,button_clicked,1,2021-05-23 21:42:34.545845,
15,A,button_clicked,3,2021-05-23 21:42:35.137528,
15,A,button_clicked,+,2021-05-23 21:42:35.585898,
15,A,button_clicked,1,2021-05-23 21:42:36.266562,
15,A,button_clicked,4,2021-05-23 21:42:36.697735,
15,A,button_clicked,+,2021-05-23 21:42:37.408558,
15,A,button_clicked,1,2021-05-23 21:42:38.017785,
15,A,button_clicked,5,2021-05-23 21:42:38.697938,
15,A,button_clicked,+,2021-05-23 21:42:39.357782,
15,A,button_clicked,1,2021-05-23 21:42:40.191932,
15,A,button_clicked,6,2021-05-23 21:42:40.862100,
15,A,button_clicked,+,2021-05-23 21:42:41.425754,
15,A,button_clicked,1,2021-05-23 21:42:42.122422,
15,A,button_clicked,7,2021-05-23 21:42:42.755076,
15,A,button_clicked,+,2021-05-23 21:42:43.425651,
15,A,button_clicked,1,2021-05-23 21:42:44.018622,
15,A,button_clicked,8,2021-05-23 21:42:44.697998,
15,A,button_clicked,+,2021-05-23 21:42:45.345647,
15,A,button_clicked,1,2021-05-23 21:42:45.962722,
15,A,button_clicked,9,2021-05-23 21:42:46.634156,
15,A,button_clicked,+,2021-05-23 21:42:47.345416,
15,A,button_clicked,2,2021-05-23 21:42:47.969492,
15,A,button_clicked,0,2021-05-23 21:42:48.513295,
15,A,button_clicked,=,2021-05-23 21:42:49.090111,31800.0
15,C,button_clicked,(,2021-05-23 21:40:41.987668,
15,C,button_clicked,3,2021-05-23 21:40:43.848411,
15,C,button_clicked,**,2021-05-23 21:40:44.489028,
15,C,button_clicked,2,2021-05-23 21:40:45.177571,
15,C,button_clicked,+,2021-05-23 21:40:46.139386,
15,C,button_clicked,4,2021-05-23 21:40:46.962647,
15,C,button_clicked,**,2021-05-23 21:40:47.854912,
15,C,button_clicked,2,2021-05-23 21:40:48.673664,
15,C,button_clicked,),2021-05-23 21:40:49.411177,
15,C,button_clicked,*,2021-05-23 21:40:49.994560,
15,C,button_clicked,1,2021-05-23 21:40:50.778715,
15,C,button_clicked,5,2021-05-23 21:40:51.298493,
15,C,button_clicked,.,2021-05-23 21:40:51.871046,
15,C,button_clicked,2,2021-05-23 21:40:52.329938,
15,C,button_clicked,=,2021-05-23 21:40:52.922087,10934.0
15,B,key_pressed,1,2021-05-23 21:41:39.833623,
15,B,key_pressed,+,2021-05-23 21:41:40.112679,
15,B,key_pressed,2,2021-05-23 21:41:40.385054,
15,B,key_pressed,+,2021-05-23 21:41:40.625392,
15,B,key_pressed,1,2021-05-23 21:41:40.905653,
15,B,key_pressed,delete,2021-05-23 21:41:41.905175,
15,B,key_pressed,3,2021-05-23 21:41:42.465287,
15,B,key_pressed,+,2021-05-23 21:41:42.689141,
15,B,key_pressed,4,2021-05-23 21:41:42.977035,
15,B,key_pressed,+,2021-05-23 21:41:43.193175,
15,B,key_pressed,5,2021-05-23 21:41:43.401027,
15,B,key_pressed,+,2021-05-23 21:41:43.657060,
15,B,key_pressed,6,2021-05-23 21:41:43.896783,
15,B,key_pressed,+,2021-05-23 21:41:44.129225,
15,B,key_pressed,7,2021-05-23 21:41:44.409521,
15,B,key_pressed,+,2021-05-23 21:41:44.657549,
15,B,key_pressed,8,2021-05-23 21:41:44.897072,
15,B,key_pressed,+,2021-05-23 21:41:45.128839,
15,B,key_pressed,9,2021-05-23 21:41:45.422690,
15,B,key_pressed,+,2021-05-23 21:41:45.817038,
15,B,key_pressed,1,2021-05-23 21:41:46.136621,
15,B,key_pressed,0,2021-05-23 21:41:46.352995,
15,B,key_pressed,+,2021-05-23 21:41:46.569178,
15,B,key_pressed,1,2021-05-23 21:41:46.824993,
15,B,key_pressed,1,2021-05-23 21:41:47.321322,
15,B,key_pressed,+,2021-05-23 21:41:47.593184,
15,B,key_pressed,1,2021-05-23 21:41:47.825257,
15,B,key_pressed,2,2021-05-23 21:41:48.009205,
15,B,key_pressed,+,2021-05-23 21:41:48.249360,
15,B,key_pressed,1,2021-05-23 21:41:48.497382,
15,B,key_pressed,3,2021-05-23 21:41:48.809137,
15,B,key_pressed,+,2021-05-23 21:41:49.089021,
15,B,key_pressed,1,2021-05-23 21:41:49.424494,
15,B,key_pressed,4,2021-05-23 21:41:49.616719,
15,B,key_pressed,+,2021-05-23 21:41:49.816972,
15,B,key_pressed,1,2021-05-23 21:41:50.017006,
15,B,key_pressed,5,2021-05-23 21:41:50.208801,
15,B,key_pressed,+,2021-05-23 21:41:50.440926,
15,B,key_pressed,1,2021-05-23 21:41:50.705292,
15,B,key_pressed,6,2021-05-23 21:41:50.953340,
15,B,key_pressed,+,2021-05-23 21:41:51.224875,
15,B,key_pressed,1,2021-05-23 21:41:51.481138,
15,B,key_pressed,7,2021-05-23 21:41:51.697169,
15,B,key_pressed,+,2021-05-23 21:41:52.168836,
15,B,key_pressed,1,2021-05-23 21:41:52.425209,
15,B,key_pressed,8,2021-05-23 21:41:52.656971,
15,B,key_pressed,+,2021-05-23 21:41:52.846692,
15,B,key_pressed,1,2021-05-23 21:41:53.041350,
15,B,key_pressed,9,2021-05-23 21:41:53.272864,
15,B,key_pressed,+,2021-05-23 21:41:53.520923,
15,B,key_pressed,2,2021-05-23 21:41:53.760930,
15,B,key_pressed,0,2021-05-23 21:41:53.953400,
15,B,key_pressed,=,2021-05-23 21:41:54.392273,14558.0
15,D,key_pressed,(,2021-05-23 21:41:11.857707,
15,D,key_pressed,3,2021-05-23 21:41:12.720915,
15,D,key_pressed,**,2021-05-23 21:41:13.089684,
15,D,key_pressed,2,2021-05-23 21:41:13.521389,
15,D,key_pressed,+,2021-05-23 21:41:13.913296,
15,D,key_pressed,4,2021-05-23 21:41:14.441691,
15,D,key_pressed,**,2021-05-23 21:41:14.870892,
15,D,key_pressed,2,2021-05-23 21:41:15.443214,
15,D,key_pressed,),2021-05-23 21:41:15.993296,
15,D,key_pressed,*,2021-05-23 21:41:16.465474,
15,D,key_pressed,1,2021-05-23 21:41:16.862715,
15,D,key_pressed,5,2021-05-23 21:41:17.297108,
15,D,key_pressed,.,2021-05-23 21:41:17.609635,
15,D,key_pressed,2,2021-05-23 21:41:18.065300,
15,D,key_pressed,=,2021-05-23 21:41:18.425529,6568.0
16,A,button_clicked,1,2021-05-23 21:43:42.731633,
16,A,button_clicked,+,2021-05-23 21:43:43.609072,
16,A,button_clicked,2,2021-05-23 21:43:44.265386,
16,A,button_clicked,+,2021-05-23 21:43:44.919992,
16,A,button_clicked,3,2021-05-23 21:43:45.545787,
16,A,button_clicked,+,2021-05-23 21:43:46.105010,
16,A,button_clicked,4,2021-05-23 21:43:47.040851,
16,A,button_clicked,+,2021-05-23 21:43:47.681308,
16,A,button_clicked,5,2021-05-23 21:43:48.406864,
16,A,button_clicked,+,2021-05-23 21:43:49.033427,
16,A,button_clicked,6,2021-05-23 21:43:49.634644,
16,A,button_clicked,+,2021-05-23 21:43:50.174362,
16,A,button_clicked,7,2021-05-23 21:43:50.894550,
16,A,button_clicked,+,2021-05-23 21:43:51.614531,
16,A,button_clicked,8,2021-05-23 21:43:52.265980,
16,A,button_clicked,+,2021-05-23 21:43:52.952902,
16,A,button_clicked,9,2021-05-23 21:43:53.681111,
16,A,button_clicked,+,2021-05-23 21:43:54.349536,
16,A,button_clicked,1,2021-05-23 21:43:55.161297,
16,A,button_clicked,0,2021-05-23 21:43:55.705502,
16,A,button_clicked,+,2021-05-23 21:43:56.441260,
16,A,button_clicked,1,2021-05-23 21:43:57.120602,
16,A,button_clicked,1,2021-05-23 21:43:57.336802,
16,A,button_clicked,+,2021-05-23 21:43:58.024928,
16,A,button_clicked,1,2021-05-23 21:43:58.721416,
16,A,button_clicked,2,2021-05-23 21:43:59.145801,
16,A,button_clicked,+,2021-05-23 21:43:59.693201,
16,A,button_clicked,1,2021-05-23 21:44:00.433218,
16,A,button_clicked,3,2021-05-23 21:44:00.953408,
16,A,button_clicked,+,2021-05-23 21:44:01.424297,
16,A,button_clicked,1,2021-05-23 21:44:02.023959,
16,A,button_clicked,4,2021-05-23 21:44:02.528332,
16,A,button_clicked,+,2021-05-23 21:44:03.233423,
16,A,button_clicked,1,2021-05-23 21:44:03.809041,
16,A,button_clicked,5,2021-05-23 21:44:04.365530,
16,A,button_clicked,+,2021-05-23 21:44:04.977600,
16,A,button_clicked,1,2021-05-23 21:44:05.744496,
16,A,button_clicked,6,2021-05-23 21:44:06.498040,
16,A,button_clicked,+,2021-05-23 21:44:07.080240,
16,A,button_clicked,1,2021-05-23 21:44:07.853449,
16,A,button_clicked,7,2021-05-23 21:44:08.393146,
16,A,button_clicked,+,2021-05-23 21:44:09.009805,
16,A,button_clicked,1,2021-05-23 21:44:09.641109,
16,A,button_clicked,8,2021-05-23 21:44:10.232843,
16,A,button_clicked,+,2021-05-23 21:44:10.903025,
16,A,button_clicked,1,2021-05-23 21:44:11.537034,
16,A,button_clicked,9,2021-05-23 21:44:12.144655,
16,A,button_clicked,+,2021-05-23 21:44:12.713297,
16,A,button_clicked,2,2021-05-23 21:44:13.382531,
16,A,button_clicked,0,2021-05-23 21:44:13.911023,
16,A,button_clicked,=,2021-05-23 21:44:14.521873,31790.0
16,C,button_clicked,(,2021-05-23 21:44:43.632997,
16,C,button_clicked,3,2021-05-23 21:44:44.809489,
16,C,button_clicked,**,2021-05-23 21:44:45.425562,
16,C,button_clicked,2,2021-05-23 21:44:46.286044,
16,C,button_clicked,+,2021-05-23 21:44:47.129471,
16,C,button_clicked,4,2021-05-23 21:44:47.901002,
16,C,button_clicked,**,2021-05-23 21:44:48.680798,
16,C,button_clicked,2,2021-05-23 21:44:49.445186,
16,C,button_clicked,),2021-05-23 21:44:50.306873,
16,C,button_clicked,*,2021-05-23 21:44:50.869249,
16,C,button_clicked,1,2021-05-23 21:44:51.526506,
16,C,button_clicked,5,2021-05-23 21:44:52.006730,
16,C,button_clicked,.,2021-05-23 21:44:52.485293,
16,C,button_clicked,2,2021-05-23 21:44:52.911781,
16,C,button_clicked,=,2021-05-23 21:44:53.869794,10237.0
16,B,key_pressed,1,2021-05-23 21:45:12.736336,
16,B,key_pressed,+,2021-05-23 21:45:13.023256,
16,B,key_pressed,2,2021-05-23 21:45:13.279486,
16,B,key_pressed,+,2021-05-23 21:45:13.567626,
16,B,key_pressed,3,2021-05-23 21:45:13.845096,
16,B,key_pressed,+,2021-05-23 21:45:14.103657,
16,B,key_pressed,4,2021-05-23 21:45:14.399708,
16,B,key_pressed,+,2021-05-23 21:45:14.647809,
16,B,key_pressed,5,2021-05-23 21:45:14.886913,
16,B,key_pressed,+,2021-05-23 21:45:15.143691,
16,B,key_pressed,6,2021-05-23 21:45:15.391594,
16,B,key_pressed,+,2021-05-23 21:45:15.637039,
16,B,key_pressed,7,2021-05-23 21:45:15.927244,
16,B,key_pressed,+,2021-05-23 21:45:16.167529,
16,B,key_pressed,8,2021-05-23 21:45:16.415690,
16,B,key_pressed,+,2021-05-23 21:45:16.671895,
16,B,key_pressed,9,2021-05-23 21:45:16.983317,
16,B,key_pressed,+,2021-05-23 21:45:17.271597,
16,B,key_pressed,1,2021-05-23 21:45:17.631414,
16,B,key_pressed,0,2021-05-23 21:45:17.852695,
16,B,key_pressed,+,2021-05-23 21:45:18.071585,
16,B,key_pressed,1,2021-05-23 21:45:18.327793,
16,B,key_pressed,1,2021-05-23 21:45:18.487571,
16,B,key_pressed,+,2021-05-23 21:45:18.703683,
16,B,key_pressed,1,2021-05-23 21:45:18.911676,
16,B,key_pressed,2,2021-05-23 21:45:19.167360,
16,B,key_pressed,+,2021-05-23 21:45:19.447987,
16,B,key_pressed,1,2021-05-23 21:45:19.720034,
16,B,key_pressed,3,2021-05-23 21:45:19.967416,
16,B,key_pressed,+,2021-05-23 21:45:20.263843,
16,B,key_pressed,1,2021-05-23 21:45:20.536060,
16,B,key_pressed,4,2021-05-23 21:45:20.935406,
16,B,key_pressed,+,2021-05-23 21:45:21.167888,
16,B,key_pressed,1,2021-05-23 21:45:21.383331,
16,B,key_pressed,5,2021-05-23 21:45:21.592070,
16,B,key_pressed,+,2021-05-23 21:45:21.783754,
16,B,key_pressed,1,2021-05-23 21:45:21.983473,
16,B,key_pressed,6,2021-05-23 21:45:22.207877,
16,B,key_pressed,+,2021-05-23 21:45:22.415974,
16,B,key_pressed,1,2021-05-23 21:45:22.630310,
16,B,key_pressed,7,2021-05-23 21:45:22.877991,
16,B,key_pressed,+,2021-05-23 21:45:23.095763,
16,B,key_pressed,1,2021-05-23 21:45:23.319592,
16,B,key_pressed,8,2021-05-23 21:45:23.535602,
16,B,key_pressed,+,2021-05-23 21:45:23.877297,
16,B,key_pressed,1,2021-05-23 21:45:24.159447,
16,B,key_pressed,9,2021-05-23 21:45:24.415389,
16,B,key_pressed,+,2021-05-23 21:45:24.671674,
16,B,key_pressed,2,2021-05-23 21:45:24.927767,
16,B,key_pressed,0,2021-05-23 21:45:25.127805,
16,B,key_pressed,=,2021-05-23 21:45:25.496666,12761.0
16,D,key_pressed,(,2021-05-23 21:43:16.720239,
16,D,key_pressed,3,2021-05-23 21:43:17.192627,
16,D,key_pressed,**,2021-05-23 21:43:17.505727,
16,D,key_pressed,2,2021-05-23 21:43:17.952467,
16,D,key_pressed,+,2021-05-23 21:43:18.352644,
16,D,key_pressed,4,2021-05-23 21:43:18.832369,
16,D,key_pressed,**,2021-05-23 21:43:19.296377,
16,D,key_pressed,2,2021-05-23 21:43:19.712656,
16,D,key_pressed,),2021-05-23 21:43:20.232496,
16,D,key_pressed,*,2021-05-23 21:43:20.608299,
16,D,key_pressed,1,2021-05-23 21:43:21.128266,
16,D,key_pressed,5,2021-05-23 21:43:21.472303,
16,D,key_pressed,.,2021-05-23 21:43:21.853728,
16,D,key_pressed,2,2021-05-23 21:43:22.208371,
16,D,key_pressed,=,2021-05-23 21:43:22.597881,5878.0
